time,x,y,v,w,traffic,enc_r,enc_l,laser
124.24055814743042,-0.00042764019872523014,0.1037356692684882,0.10068116380473827,0.0038891715477440414,UNKNOWN,2.1026711463928223,2.101714849472046,5.0
124.27018189430237,-0.0004258070697798559,0.10204782739442796,0.10068116380473827,0.0038891715477440414,UNKNOWN,2.106506109237671,2.446213722229004,5.0
124.28239822387695,-0.00042608606049525225,0.10116920963497411,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7533432245254517,1.7531836032867432,5.0
124.29006791114807,-0.00042650298077785855,0.09985442375010514,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7533432245254517,1.7531836032867432,5.0
124.29139566421509,-0.00042681033401906166,0.09888516482924753,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7480889558792114,1.7480889558792114,5.0
124.30524253845215,-0.00042860363339185085,0.09747013866304642,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.9221123456954956,1.538150668144226,5.0
124.3215925693512,-0.00042996850514170784,0.09639316887826782,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7525451183319092,1.4019083976745605,5.0
124.32265996932983,-0.00042994267018037273,0.09543121884495563,0.10068116380473827,0.0038891715477440414,UNKNOWN,2.0977067947387695,1.7479301691055298,5.0
124.32696628570557,-0.0004289103852584433,0.09436999559316886,0.10068116380473827,0.0038891715477440414,UNKNOWN,2.102862596511841,2.1026711463928223,5.0
124.3503348827362,-0.0004273018226303835,0.09271722708217056,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.748247742652893,1.7480889558792114,5.0
124.36566352844238,-0.0004265263513358369,0.09192110995138006,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7525451183319092,1.4019083976745605,5.0
124.36671781539917,-0.000424331256382975,0.09078419883637288,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7480889558792114,2.4471020698547363,5.0
124.38560962677002,-0.0004244852137786282,0.0894705490518125,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7525451183319092,2.102862596511841,5.0
124.400887966156,-0.0004260100051118597,0.08838730370413213,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7477715015411377,1.0485676527023315,5.0
124.4173355102539,-0.0004239000406035258,0.08699969839147134,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7477715015411377,1.0485676527023315,5.0
124.42305111885071,-0.000426115039215988,0.08550199925104945,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7477715015411377,1.0485676527023315,5.0
124.46818780899048,-0.0004261302644198001,0.08323535141123706,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7477715015411377,1.0514312982559204,5.0
124.48624777793884,-0.000430528958712065,0.08113565652113582,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.3985981941223145,1.3984711170196533,5.0
124.48737120628357,-0.0004357553705411716,0.08002308473626853,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.5208338499069214,1.521134376525879,5.0
